date,description,amount,account,month,category,is_ghl,is_stripe_loan,is_business
07/15/2025,PURCHASE INTEREST CHARGE,-134.54,Chase Visa,20250715,Interest/Bank Fees,False,False,True
08/15/2025,Payment Thank You - Web,194.0,Chase Visa,20250815,Uncategorized,False,False,True
08/01/2025,SPO*THEDAILYGRIND1 SANTA BARBARA CA,-35.88,Chase Visa,20250815,Meals/Entertainment,False,False,True
08/12/2025,LATE FEE,-40.0,Chase Visa,20250815,Interest/Bank Fees,False,False,True
08/15/2025,PURCHASE INTEREST CHARGE,-139.65,Chase Visa,20250815,Interest/Bank Fees,False,False,True
09/10/2025,Payment Thank You - Web,259.0,Chase Visa,20250915,Uncategorized,False,False,True
08/19/2025,CRAIGSLIST.ORG 415-399-5200 CA,-25.0,Chase Visa,20250915,Uncategorized,False,False,True
09/15/2025,PURCHASE INTEREST CHARGE,-139.32,Chase Visa,20250915,Interest/Bank Fees,False,False,True
10/10/2025,Payment Thank You - Web,225.0,Chase Visa,20251015,Uncategorized,False,False,True
10/01/2025,PTGC LLC GOLETA GOLETA CA,-48.94,Chase Visa,20251015,Uncategorized,False,False,True
10/02/2025,IN-N-OUT GOLETA GOLETA CA,-11.85,Chase Visa,20251015,Meals/Entertainment,False,False,True
10/02/2025,LA CUMBRE FUEL DEPOT SANTA BARBARA CA,-20.0,Chase Visa,20251015,Meals/Entertainment,False,False,True
10/12/2025,LEMOS FEED & PET SUPPLY # 805-8010739 CA,-11.59,Chase Visa,20251015,Uncategorized,False,False,True
10/12/2025,SPROUTS FARMERS MAR GOLETA CA,-9.67,Chase Visa,20251015,Health/Wellness,False,False,True
10/15/2025,PURCHASE INTEREST CHARGE,-132.04,Chase Visa,20251015,Interest/Bank Fees,False,False,True
10/15/2025,WINGSTOP 2592 GOLETA CA,-10.86,Chase Visa,20251115,Uncategorized,False,False,True
10/15/2025,BEST BUY 00013912 GOLETA CA,-38.05,Chase Visa,20251115,Office Supplies,False,False,True
10/16/2025,LITTLE CAESARS 1232 0002 SANTA BARBARA CA,-8.18,Chase Visa,20251115,Meals/Entertainment,False,False,True
10/18/2025,PY *CAJUN KITCHEN CAFE 5 GOLETA CA,-43.77,Chase Visa,20251115,Meals/Entertainment,False,False,True
10/28/2025,TST*LIGHTHOUSE COFFEE - Goleta CA,-7.25,Chase Visa,20251115,Meals/Entertainment,False,False,True
11/07/2025,STARBUCKS STORE 05314 GOLETA CA,-3.25,Chase Visa,20251115,Meals/Entertainment,False,False,True
11/12/2025,LATE FEE,-40.0,Chase Visa,20251115,Interest/Bank Fees,False,False,True
11/14/2025,PURCHASE INTEREST CHARGE,-138.42,Chase Visa,20251115,Interest/Bank Fees,False,False,True
12/12/2025,LATE FEE,-40.0,Chase Visa,20251215,Interest/Bank Fees,False,False,True
12/15/2025,PURCHASE INTEREST CHARGE,-138.2,Chase Visa,20251215,Interest/Bank Fees,False,False,True
10/28/2025,SPROUTS FARMERS MARK GOLETA CA 94,-47.11,Barclays Visa,,Health/Wellness,False,False,True
11/05/2025,LATE PAYMENT FEE,-40.0,Barclays Visa,,Interest/Bank Fees,False,False,True
11/07/2025,INTEREST CHARGE-PB PURCHASE,-51.95,Barclays Visa,,Interest/Bank Fees,False,False,True
11/08/2025,Interest Charge On Purchases,-10.43,Barclays Visa,,Interest/Bank Fees,False,False,True
01/07/2025,SPROUTS FARMERS MARK GOLETA CA 38,-18.99,Barclays Visa,,Health/Wellness,False,False,True
01/07/2025,RUSTY S PIZZA PARLOR GOLETA CA 26,-8.65,Barclays Visa,,Meals/Entertainment,False,False,True
01/08/2025,TST*SANTA BARBARA CHIC Goleta CA 40,-13.32,Barclays Visa,,Meals/Entertainment,False,False,True
01/08/2025,STARBUCKS STORE 05314 GOLETA CA 10,-3.45,Barclays Visa,,Meals/Entertainment,False,False,True
01/08/2025,RUSTYS PIZZA PARLOR SANTA BARBARA CA 149,-49.55,Barclays Visa,,Meals/Entertainment,False,False,True
01/20/2025,Prime Video Channels amzn.com/bill WA 6,-5.99,Barclays Visa,,Uncategorized,False,False,True
01/20/2025,SQ *LIGHTHOUSE COFFEE Goleta CA 38,-12.5,Barclays Visa,,Meals/Entertainment,False,False,True
02/05/2025,LATE PAYMENT FEE,-40.0,Barclays Visa,,Interest/Bank Fees,False,False,True
02/07/2025,INTEREST CHARGE-PB PURCHASE,-59.18,Barclays Visa,,Interest/Bank Fees,False,False,True
02/08/2025,Interest Charge On Purchases,-4.11,Barclays Visa,,Interest/Bank Fees,False,False,True
01/03/2024,Payment Received WELLS FARGO B,175.0,Barclays Visa,,Income,False,False,True
12/16/2024,SQ *SWEET CREAMS SANTA BARBARA CA 42,-14.0,Barclays Visa,,Meals/Entertainment,False,False,True
12/16/2024,PRESSED JUICERY - PASE SANTA BARBARA CA 106,-35.3,Barclays Visa,,Meals/Entertainment,False,False,True
12/16/2024,IN-N-OUT GOLETA GOLETA CA 32,-10.72,Barclays Visa,,Meals/Entertainment,False,False,True
12/17/2024,STARBUCKS 05782 SANTA BARBARA CA 22,-7.45,Barclays Visa,,Meals/Entertainment,False,False,True
01/01/2024,CHIPOTLE 1688 SANTA BARBARA CA 16,-5.44,Barclays Visa,,Meals/Entertainment,False,False,True
01/08/2024,INTEREST CHARGE-PB PURCHASE,-59.47,Barclays Visa,,Interest/Bank Fees,False,False,True
01/08/2024,Interest Charge On Purchases,-2.63,Barclays Visa,,Interest/Bank Fees,False,False,True
10/08/2025,Payment Received WELLS FARGO B,125.0,Barclays Visa,,Income,False,False,True
10/05/2025,LATE PAYMENT FEE,-40.0,Barclays Visa,,Interest/Bank Fees,False,False,True
10/08/2025,INTEREST CHARGE-PB PURCHASE,-51.56,Barclays Visa,,Interest/Bank Fees,False,False,True
10/08/2025,Interest Charge On Purchases,-9.51,Barclays Visa,,Interest/Bank Fees,False,False,True
08/15/2025,Payment Received WELLS FARGO B,247.21,Barclays Visa,,Income,False,False,True
09/08/2025,INTEREST CHARGE-PB PURCHASE,-53.84,Barclays Visa,,Interest/Bank Fees,False,False,True
09/08/2025,Interest Charge On Purchases,-9.89,Barclays Visa,,Interest/Bank Fees,False,False,True
08/05/2025,LATE PAYMENT FEE,-40.0,Barclays Visa,,Interest/Bank Fees,False,False,True
08/08/2025,INTEREST CHARGE-PB PURCHASE,-55.34,Barclays Visa,,Interest/Bank Fees,False,False,True
08/08/2025,Interest Charge On Purchases,-9.94,Barclays Visa,,Interest/Bank Fees,False,False,True
06/10/2025,Payment Received WELLS FARGO B,250.0,Barclays Visa,,Income,False,False,True
06/16/2025,VERCEL INC. COVINA CA 30,-30.0,Barclays Visa,,Software/SaaS,False,False,True
06/22/2025,Prime Video Channels amzn.com/bill WA 10,-9.99,Barclays Visa,,Uncategorized,False,False,True
06/24/2025,PTGC LLC GOLETA GOLETA CA 20,-20.0,Barclays Visa,,Uncategorized,False,False,True
07/08/2025,INTEREST CHARGE-PB PURCHASE,-52.84,Barclays Visa,,Interest/Bank Fees,False,False,True
07/08/2025,Interest Charge On Purchases,-8.97,Barclays Visa,,Interest/Bank Fees,False,False,True
06/05/2025,LATE PAYMENT FEE,-40.0,Barclays Visa,,Interest/Bank Fees,False,False,True
06/08/2025,INTEREST CHARGE-PB PURCHASE,-56.62,Barclays Visa,,Interest/Bank Fees,False,False,True
06/08/2025,Interest Charge On Purchases,-8.76,Barclays Visa,,Interest/Bank Fees,False,False,True
04/14/2025,Payment Received WELLS FARGO B,242.77,Barclays Visa,,Income,False,False,True
04/19/2025,SQ *PANINO GOLETA Goleta CA 99,-32.95,Barclays Visa,,Uncategorized,False,False,True
04/20/2025,Prime Video Channels amzn.com/bill WA 6,-5.99,Barclays Visa,,Uncategorized,False,False,True
04/21/2025,TRADER JOE S #110 GOLETA CA 61,-30.7,Barclays Visa,,Health/Wellness,False,False,True
04/27/2025,Prime Video Channels amzn.com/bill WA 5,-4.99,Barclays Visa,,Uncategorized,False,False,True
04/28/2025,TST* LOS AGAVES - GOLE GOLETA CA 44,-14.52,Barclays Visa,,Uncategorized,False,False,True
05/08/2025,INTEREST CHARGE-PB PURCHASE,-54.44,Barclays Visa,,Interest/Bank Fees,False,False,True
05/08/2025,Interest Charge On Purchases,-7.67,Barclays Visa,,Interest/Bank Fees,False,False,True
04/05/2025,LATE PAYMENT FEE,-40.0,Barclays Visa,,Interest/Bank Fees,False,False,True
04/08/2025,INTEREST CHARGE-PB PURCHASE,-57.85,Barclays Visa,,Interest/Bank Fees,False,False,True
04/08/2025,Interest Charge On Purchases,-6.93,Barclays Visa,,Interest/Bank Fees,False,False,True
02/20/2025,Payment Received WELLS FARGO B,243.5,Barclays Visa,,Income,False,False,True
02/23/2025,SQ *PANINO GOLETA Goleta CA 78,-26.15,Barclays Visa,,Uncategorized,False,False,True
02/23/2025,TRADER JOE S #110 GOLETA CA 114,-56.88,Barclays Visa,,Health/Wellness,False,False,True
02/25/2025,SQ *LIGHTHOUSE COFFEE SANTA BARBARA CA 49,-16.25,Barclays Visa,,Meals/Entertainment,False,False,True
02/24/2025,TACO BELL 027776 GOLETA CA 25,-8.24,Barclays Visa,,Meals/Entertainment,False,False,True
02/24/2025,SPROUTS FARMERS MARK GOLETA CA 3,-1.6,Barclays Visa,,Health/Wellness,False,False,True
02/25/2025,WINGSTOP 2592 GOLETA CA 21,-6.96,Barclays Visa,,Uncategorized,False,False,True
02/27/2025,SHELL OIL10007125015 SANTA BARBARA CA 20,-20.0,Barclays Visa,,Meals/Entertainment,False,False,True
03/07/2025,INTEREST CHARGE-PB PURCHASE,-52.56,Barclays Visa,,Interest/Bank Fees,False,False,True
03/08/2025,Interest Charge On Purchases,-5.08,Barclays Visa,,Interest/Bank Fees,False,False,True
12/02/2025,Payment Received WELLS FARGO B,150.0,Barclays Visa,,Income,False,False,True
12/05/2025,LATE PAYMENT FEE,-40.0,Barclays Visa,,Interest/Bank Fees,False,False,True
12/08/2025,INTEREST CHARGE-PB PURCHASE,-50.67,Barclays Visa,,Interest/Bank Fees,False,False,True
12/08/2025,Interest Charge On Purchases,-11.39,Barclays Visa,,Interest/Bank Fees,False,False,True
